trialNr	 pairType	 fsStimID	 objStimID	 targetPos	 resp	 RT	 isCorrect	subject	run
17	1	2	18	3	2	812	0	30346	1
18	1	30	17	3	3	1173	1	30346	1
19	2	5	16	3	3	2507	1	30346	1
20	1	19	2	1	1	1651	1	30346	1
21	2	31	8	3	3	1661	1	30346	1
22	1	29	6	1	2	1271	0	30346	1
23	2	6	18	3	3	1550	1	30346	1
24	1	20	14	2	3	1520	0	30346	1
25	2	14	5	1	1	3347	1	30346	1
26	1	21	1	3	1	1537	0	30346	1
27	2	32	13	1	1	1137	1	30346	1
28	2	28	1	1	1	2396	1	30346	1
29	2	11	14	3	3	3147	1	30346	1
30	1	24	16	1	2	1835	0	30346	1
31	2	7	9	2	2	2094	1	30346	1
32	2	22	12	1	1	1962	1	30346	1
33	1	4	11	1	1	1324	1	30346	1
34	2	12	7	1	1	2945	1	30346	1
35	2	33	2	3	3	1808	1	30346	1
36	1	1	9	1	1	1761	1	30346	1
1	2	23	14	2	2	2119	1	30376	1
2	2	16	7	3	3	2418	1	30376	1
3	1	26	9	3	3	2694	1	30376	1
4	2	19	13	3	3	1271	1	30376	1
5	2	2	2	2	2	1780	1	30376	1
6	2	12	4	2	2	1762	1	30376	1
7	2	15	10	2	2	2201	1	30376	1
8	2	10	8	3	3	1515	1	30376	1
9	2	32	16	3	3	2154	1	30376	1
10	1	28	13	1	1	1547	1	30376	1
11	1	13	12	1	1	1726	1	30376	1
12	1	9	14	2	2	941	1	30376	1
13	1	11	11	1	1	1626	1	30376	1
14	1	14	3	2	2	922	1	30376	1
15	2	27	1	2	2	1931	1	30376	1
16	2	18	18	1	1	912	1	30376	1
17	2	31	6	2	2	1093	1	30376	1
18	2	25	11	2	2	1092	1	30376	1
19	2	29	17	3	3	1636	1	30376	1
20	1	35	17	2	2	1525	1	30376	1
21	1	24	10	2	2	1182	1	30376	1
22	2	22	3	1	2	1485	0	30376	1
23	1	20	1	2	2	2243	1	30376	1
24	2	8	12	1	1	1503	1	30376	1
25	2	36	15	3	3	1491	1	30376	1
26	2	21	9	1	1	1467	1	30376	1
27	2	34	5	1	1	1614	1	30376	1
28	1	3	16	2	2	1001	1	30376	1
29	1	33	4	3	3	1841	1	30376	1
30	1	1	18	3	3	1043	1	30376	1
31	1	17	15	3	3	1440	1	30376	1
32	1	4	2	2	2	910	1	30376	1
33	1	7	7	2	2	2142	1	30376	1
34	1	6	5	2	2	815	1	30376	1
35	1	5	8	2	2	2247	1	30376	1
36	1	30	6	3	3	1220	1	30376	1
1	2	28	15	1	1	2233	1	30395	1
2	1	3	15	2	2	1412	1	30395	1
3	1	22	18	2	2	1414	1	30395	1
4	2	24	2	2	2	1025	1	30395	1
5	1	17	2	2	2	1184	1	30395	1
6	2	21	3	1	1	1140	1	30395	1
7	1	7	13	2	2	1968	1	30395	1
8	1	26	10	3	3	1370	1	30395	1
9	2	14	18	1	1	1603	1	30395	1
10	2	34	6	1	1	2029	1	30395	1
11	1	5	17	2	2	1145	1	30395	1
12	2	19	8	1	1	1299	1	30395	1
13	2	4	9	1	1	1140	1	30395	1
14	1	32	16	3	3	846	1	30395	1
15	1	10	8	2	2	1102	1	30395	1
16	2	23	14	3	3	1404	1	30395	1
17	2	11	10	1	1	977	1	30395	1
18	1	2	9	1	1	1974	1	30395	1
19	2	1	11	3	3	992	1	30395	1
20	1	35	7	1	1	1541	1	30395	1
21	1	29	14	1	1	1287	1	30395	1
22	1	9	6	2	2	798	1	30395	1
23	2	16	7	1	1	1096	1	30395	1
24	1	15	3	2	2	1058	1	30395	1
25	1	6	1	2	2	940	1	30395	1
26	2	27	1	2	2	1182	1	30395	1
27	2	12	13	2	2	998	1	30395	1
28	1	18	11	2	2	1843	1	30395	1
29	2	33	17	1	1	1379	1	30395	1
30	2	25	12	2	2	856	1	30395	1
31	1	13	12	1	1	1099	1	30395	1
32	2	31	16	2	2	1688	1	30395	1
33	2	36	4	1	1	1436	1	30395	1
34	1	8	4	3	3	2026	1	30395	1
35	1	30	5	3	3	1811	1	30395	1
36	2	20	5	1	1	1114	1	30395	1
1	1	14	12	3	3	1498	1	30400	1
2	2	11	5	1	1	1505	1	30400	1
3	2	24	8	2	2	1291	1	30400	1
4	1	29	11	3	3	1285	1	30400	1
5	2	16	2	3	3	4066	1	30400	1
6	2	33	10	1	1	1293	1	30400	1
7	1	1	1	2	2	4265	1	30400	1
8	1	20	2	1	1	2843	1	30400	1
9	1	27	15	1	1	1544	1	30400	1
10	1	15	8	2	2	1736	1	30400	1
11	1	12	4	1	1	2855	1	30400	1
12	1	31	3	3	3	1929	1	30400	1
13	2	21	6	3	3	2415	1	30400	1
14	2	10	16	3	3	2815	1	30400	1
15	2	13	9	3	3	2471	1	30400	1
16	2	34	17	2	2	2372	1	30400	1
17	2	6	11	2	2	1743	1	30400	1
18	2	25	12	2	2	1395	1	30400	1
19	1	17	13	3	3	6629	1	30400	1
20	1	2	17	2	2	987	1	30400	1
21	2	7	14	2	2	3044	1	30400	1
22	1	36	7	2	2	1207	1	30400	1
23	1	22	16	1	1	1207	1	30400	1
24	2	3	4	2	2	1004	1	30400	1
25	2	35	13	2	2	1249	1	30400	1
26	1	30	9	1	1	1119	1	30400	1
27	1	9	14	2	2	1633	1	30400	1
28	2	5	1	2	2	1437	1	30400	1
29	2	23	18	1	1	1606	1	30400	1
30	1	18	10	1	1	1170	1	30400	1
31	2	19	15	3	3	3918	1	30400	1
32	1	26	5	3	3	1935	1	30400	1
33	1	32	18	1	1	817	1	30400	1
34	2	28	7	2	2	1300	1	30400	1
35	1	8	6	2	2	1651	1	30400	1
36	2	4	3	2	2	1065	1	30400	1
1	1	27	17	2	2	4478	1	30403	1
2	1	15	18	1	1	1359	1	30403	1
3	2	6	17	2	2	5052	1	30403	1
4	2	36	6	1	1	2725	1	30403	1
5	1	25	2	3	3	1585	1	30403	1
6	2	28	4	1	1	2045	1	30403	1
7	1	8	7	3	3	1463	1	30403	1
8	1	32	8	2	3	3940	0	30403	1
9	1	5	4	3	1	3265	0	30403	1
10	2	1	8	3	3	1319	1	30403	1
11	2	30	13	2	2	1222	1	30403	1
12	1	9	12	3	3	888	1	30403	1
13	1	22	9	1	1	1826	1	30403	1
14	2	4	11	3	1	1099	0	30403	1
15	2	26	1	1	1	2318	1	30403	1
16	2	12	7	3	3	2723	1	30403	1
17	1	13	5	3	3	2372	1	30403	1
18	2	21	15	1	3	2654	0	30403	1
19	1	31	3	3	3	1190	1	30403	1
20	2	10	16	2	2	3100	1	30403	1
21	1	11	13	2	2	1488	1	30403	1
22	1	17	1	1	1	1817	1	30403	1
23	2	35	10	1	1	2163	1	30403	1
24	1	18	10	2	2	1692	1	30403	1
25	1	2	14	2	2	2790	1	30403	1
26	1	34	16	1	1	1694	1	30403	1
27	2	29	3	1	1	1331	1	30403	1
28	2	3	2	2	2	1353	1	30403	1
29	1	19	6	1	1	1220	1	30403	1
30	2	33	18	2	2	2460	1	30403	1
31	2	20	12	3	1	2527	0	30403	1
32	1	24	11	1	1	2121	1	30403	1
33	2	7	9	1	1	1054	1	30403	1
34	2	16	5	1	3	3498	0	30403	1
35	1	23	15	1	1	1120	1	30403	1
36	2	14	14	2	1	1420	0	30403	1
1	2	21	4	2	2	1193	1	30407	1
2	1	33	13	1	1	1474	1	30407	1
3	1	22	6	1	1	1052	1	30407	1
4	1	6	15	2	2	770	1	30407	1
5	2	2	11	1	1	1019	1	30407	1
6	2	4	7	2	1	1465	0	30407	1
7	1	19	17	3	3	1334	1	30407	1
8	1	1	4	3	3	1265	1	30407	1
9	1	12	11	1	1	1134	1	30407	1
10	2	7	17	3	3	1992	1	30407	1
11	1	3	1	2	2	1809	1	30407	1
12	1	17	3	2	2	1054	1	30407	1
13	2	32	14	1	1	948	1	30407	1
14	1	9	2	3	3	1050	1	30407	1
15	1	24	12	3	3	1218	1	30407	1
16	1	16	8	3	3	1112	1	30407	1
17	2	25	8	1	1	952	1	30407	1
18	2	30	9	2	2	1735	1	30407	1
19	1	27	9	3	3	1711	1	30407	1
20	2	13	12	1	1	1255	1	30407	1
21	2	5	10	2	2	1286	1	30407	1
22	1	10	7	3	3	1537	1	30407	1
23	2	15	2	1	1	2216	1	30407	1
24	2	8	16	1	1	1557	1	30407	1
25	2	20	1	3	1	2058	0	30407	1
26	2	14	13	3	3	1743	1	30407	1
27	1	29	14	1	1	1239	1	30407	1
28	1	31	16	1	1	794	1	30407	1
29	2	28	15	1	1	2680	1	30407	1
30	1	35	10	2	2	958	1	30407	1
31	1	11	5	1	1	2513	1	30407	1
32	2	18	3	2	2	998	1	30407	1
33	2	26	6	2	2	1583	1	30407	1
34	1	36	18	3	3	1377	1	30407	1
35	2	34	18	1	1	1661	1	30407	1
36	2	23	5	1	1	1375	1	30407	1
1	2	7	15	2	3	6275	0	30412	1
2	1	34	1	2	2	2774	1	30412	1
3	2	30	14	1	1	2996	1	30412	1
4	1	32	4	1	3	1616	0	30412	1
5	1	21	7	3	2	1664	0	30412	1
6	2	6	1	3	1	2160	0	30412	1
7	1	23	8	2	1	1381	0	30412	1
8	1	20	18	2	2	962	1	30412	1
9	1	3	5	1	1	1457	1	30412	1
10	1	1	9	2	2	773	1	30412	1
11	2	11	18	1	1	1724	1	30412	1
12	1	35	12	3	3	2504	1	30412	1
13	2	4	8	1	1	4199	1	30412	1
14	2	10	11	2	2	2360	1	30412	1
15	1	18	10	1	1	1452	1	30412	1
16	1	14	17	2	2	1812	1	30412	1
17	2	27	3	2	3	1357	0	30412	1
18	1	19	11	3	3	1621	1	30412	1
19	1	28	3	1	1	1423	1	30412	1
20	1	33	15	1	2	1812	0	30412	1
21	2	31	6	3	3	2021	1	30412	1
22	2	16	5	1	2	1432	0	30412	1
23	2	26	16	1	3	1769	0	30412	1
24	1	2	2	1	1	1057	1	30412	1
25	1	22	16	3	3	1486	1	30412	1
26	2	29	7	3	1	1728	0	30412	1
27	1	8	14	2	2	1000	1	30412	1
28	2	13	10	2	3	954	0	30412	1
29	2	5	17	1	3	1719	0	30412	1
30	2	17	4	3	3	1338	1	30412	1
31	1	24	6	3	3	1765	1	30412	1
32	1	25	13	1	1	1364	1	30412	1
33	2	9	13	1	1	1419	1	30412	1
34	2	15	2	2	1	1804	0	30412	1
35	2	36	9	3	2	1928	0	30412	1
36	2	12	12	3	3	2769	1	30412	1
1	1	30	2	3	3	2922	1	30417	1
2	1	31	3	2	2	787	1	30417	1
3	1	17	13	3	3	1009	1	30417	1
4	2	27	11	1	1	887	1	30417	1
5	2	7	14	1	1	1462	1	30417	1
6	2	23	4	2	2	2221	1	30417	1
7	1	25	16	3	3	1844	1	30417	1
8	1	32	6	2	2	1427	1	30417	1
9	1	34	5	2	2	782	1	30417	1
10	1	12	9	3	3	1415	1	30417	1
11	1	33	7	3	3	1487	1	30417	1
12	1	14	1	1	1	1240	1	30417	1
13	1	3	10	1	1	902	1	30417	1
14	2	9	13	1	1	903	1	30417	1
15	2	15	7	1	1	1011	1	30417	1
16	2	20	3	3	3	3346	1	30417	1
17	2	1	12	1	1	755	1	30417	1
18	1	6	11	2	2	827	1	30417	1
19	2	22	10	3	3	2066	1	30417	1
20	1	8	8	1	1	1759	1	30417	1
21	1	28	12	3	3	1072	1	30417	1
22	2	2	17	3	3	1224	1	30417	1
23	1	26	17	1	1	2689	1	30417	1
24	2	18	6	1	1	923	1	30417	1
25	2	13	9	1	1	1427	1	30417	1
26	2	21	2	1	1	1489	1	30417	1
27	2	35	1	2	2	2126	1	30417	1
28	2	24	16	3	3	1618	1	30417	1
29	1	29	15	2	2	1551	1	30417	1
30	1	5	18	2	2	822	1	30417	1
31	1	16	4	2	2	2545	1	30417	1
32	2	19	18	1	1	2299	1	30417	1
33	2	11	5	3	3	1041	1	30417	1
34	2	4	8	3	3	1691	1	30417	1
35	2	36	15	2	2	1270	1	30417	1
36	1	10	14	1	1	1162	1	30417	1
1	1	1	11	1	1	3083	1	30426	1
2	1	9	8	2	2	3615	1	30426	1
3	1	30	14	2	2	910	1	30426	1
4	1	25	3	1	1	2512	1	30426	1
5	2	2	7	1	1	1908	1	30426	1
6	2	3	1	3	3	1588	1	30426	1
7	2	16	12	2	2	907	1	30426	1
8	1	21	7	2	2	1739	1	30426	1
9	2	28	15	3	3	1807	1	30426	1
10	2	24	9	1	1	1210	1	30426	1
11	2	6	13	3	3	823	1	30426	1
12	2	35	3	3	3	1257	1	30426	1
13	2	7	11	1	1	1279	1	30426	1
14	1	18	17	1	1	1096	1	30426	1
15	2	22	16	2	2	1176	1	30426	1
16	1	12	4	1	1	1582	1	30426	1
17	1	26	18	2	2	594	1	30426	1
18	1	11	16	2	2	682	1	30426	1
19	1	14	15	1	1	1304	1	30426	1
20	1	34	2	1	1	1159	1	30426	1
21	1	29	6	2	2	2915	1	30426	1
22	1	17	9	3	3	796	1	30426	1
23	2	15	5	3	3	891	1	30426	1
24	2	13	10	1	1	2440	1	30426	1
25	2	36	17	1	1	1150	1	30426	1
26	1	8	12	3	3	661	1	30426	1
27	2	23	4	3	3	687	1	30426	1
28	1	10	5	2	2	747	1	30426	1
29	2	5	18	1	1	1305	1	30426	1
30	1	31	10	1	1	989	1	30426	1
31	1	33	13	1	1	821	1	30426	1
32	1	27	1	3	3	1032	1	30426	1
33	2	19	6	1	1	1168	1	30426	1
34	2	32	14	3	3	1854	1	30426	1
35	2	20	8	3	3	1291	1	30426	1
36	2	4	2	2	2	788	1	30426	1
1	2	25	18	3	1	6968	0	30432	1
2	1	20	14	3	3	3110	1	30432	1
3	2	32	3	3	3	3867	1	30432	1
4	2	31	7	3	3	2901	1	30432	1
5	1	22	9	1	3	5449	0	30432	1
6	1	26	10	2	2	2073	1	30432	1
7	1	6	4	3	3	1459	1	30432	1
8	1	35	7	3	3	3073	1	30432	1
9	1	12	2	3	3	3843	1	30432	1
10	2	8	16	2	2	4139	1	30432	1
11	2	5	17	1	3	3225	0	30432	1
12	1	7	18	1	1	2101	1	30432	1
13	2	24	15	1	2	2959	0	30432	1
14	2	17	12	3	3	1206	1	30432	1
15	2	23	10	3	3	3013	1	30432	1
16	2	27	14	1	1	2810	1	30432	1
17	1	34	16	3	3	2749	1	30432	1
18	1	36	6	2	2	4588	1	30432	1
19	2	11	8	1	1	1504	1	30432	1
20	2	21	11	3	2	4988	0	30432	1
21	2	19	1	1	3	3432	0	30432	1
22	1	15	17	2	2	5941	1	30432	1
23	2	14	9	1	1	1523	1	30432	1
24	2	13	2	1	1	2754	1	30432	1
25	1	30	3	2	2	1743	1	30432	1
26	2	33	4	1	2	2506	0	30432	1
27	1	29	8	1	1	5939	1	30432	1
28	2	10	6	1	1	3930	1	30432	1
29	2	16	5	3	1	6606	0	30432	1
30	1	3	5	2	2	1388	1	30432	1
31	1	9	15	1	1	2666	1	30432	1
32	2	4	13	1	2	3530	0	30432	1
33	1	1	1	1	1	3100	1	30432	1
34	1	18	13	1	1	2232	1	30432	1
35	1	2	11	2	2	1297	1	30432	1
36	1	28	12	2	2	805	1	30432	1
1	2	19	2	3	3	2876	1	30433	1
2	1	36	18	3	1	2419	0	30433	1
3	2	21	4	2	2	984	1	30433	1
4	2	3	10	1	1	1183	1	30433	1
5	1	1	14	1	1	1658	1	30433	1
6	1	16	6	2	2	1274	1	30433	1
7	1	20	5	3	3	1338	1	30433	1
8	1	17	9	2	2	1105	1	30433	1
9	1	24	3	3	3	1057	1	30433	1
10	2	8	3	2	2	1082	1	30433	1
11	1	12	8	1	3	1779	0	30433	1
12	2	5	5	2	2	2711	1	30433	1
13	2	32	1	2	3	2994	0	30433	1
14	2	23	15	2	2	1874	1	30433	1
15	2	30	16	1	1	2479	1	30433	1
16	1	29	7	1	1	1611	1	30433	1
17	1	13	13	1	1	1372	1	30433	1
18	1	4	2	1	1	1844	1	30433	1
19	1	27	10	3	3	2513	1	30433	1
20	2	2	9	1	1	1943	1	30433	1
21	2	34	7	1	1	1855	1	30433	1
22	2	31	11	3	3	1162	1	30433	1
23	1	14	16	1	1	1016	1	30433	1
24	2	26	8	1	1	1805	1	30433	1
25	2	35	17	2	1	2197	0	30433	1
26	1	6	4	1	1	2021	1	30433	1
27	2	10	13	3	3	2594	1	30433	1
28	2	18	6	1	1	1862	1	30433	1
29	1	33	17	3	2	2492	0	30433	1
30	1	7	12	3	3	1418	1	30433	1
31	1	9	15	1	1	1506	1	30433	1
32	2	15	14	2	2	1894	1	30433	1
33	1	22	1	3	3	2348	1	30433	1
34	2	28	12	2	2	1183	1	30433	1
35	1	11	11	3	3	1548	1	30433	1
36	2	25	18	3	3	1321	1	30433	1
1	1	28	16	3	3	1821	1	30466	1
2	1	11	7	3	3	1700	1	30466	1
3	2	16	6	1	1	1317	1	30466	1
4	2	7	1	3	3	1497	1	30466	1
5	2	5	16	1	1	1522	1	30466	1
6	1	35	12	3	3	1078	1	30466	1
7	1	8	17	2	2	1050	1	30466	1
8	2	23	4	2	2	1112	1	30466	1
9	2	2	13	2	2	1184	1	30466	1
10	1	31	3	1	1	1195	1	30466	1
11	1	33	4	3	3	1461	1	30466	1
12	1	30	6	1	1	1801	1	30466	1
13	1	22	1	3	3	1667	1	30466	1
14	2	3	15	2	2	2366	1	30466	1
15	2	1	10	3	3	1527	1	30466	1
16	1	26	14	2	2	1215	1	30466	1
17	1	10	9	2	2	4236	1	30466	1
18	2	25	5	2	2	1600	1	30466	1
19	1	14	8	3	3	1504	1	30466	1
20	2	17	3	3	3	1501	1	30466	1
21	2	13	17	3	3	3636	1	30466	1
22	2	19	8	1	1	2259	1	30466	1
23	1	36	10	3	3	2457	1	30466	1
24	2	18	11	3	3	1119	1	30466	1
25	1	32	2	3	3	1612	1	30466	1
26	1	20	5	2	2	1416	1	30466	1
27	1	21	15	1	1	1124	1	30466	1
28	1	29	11	3	3	947	1	30466	1
29	2	24	9	1	1	1444	1	30466	1
30	2	6	2	2	2	1623	1	30466	1
31	2	9	7	1	1	7767	1	30466	1
32	1	34	18	2	2	914	1	30466	1
33	2	4	18	1	1	1346	1	30466	1
34	2	15	14	2	2	1096	1	30466	1
35	2	27	12	3	3	1303	1	30466	1
36	1	12	13	3	3	2189	1	30466	1
1	2	12	5	1	1	1894	1	30469	1
2	1	19	10	1	1	1726	1	30469	1
3	1	20	3	2	2	1333	1	30469	1
4	1	6	17	2	2	1005	1	30469	1
5	1	11	18	2	2	971	1	30469	1
6	1	30	6	1	2	1858	0	30469	1
7	2	27	8	3	3	1441	1	30469	1
8	2	23	9	1	1	1559	1	30469	1
9	2	1	10	2	1	2082	0	30469	1
10	2	34	12	2	2	1330	1	30469	1
11	2	14	11	2	2	956	1	30469	1
12	1	22	1	3	3	1185	1	30469	1
13	1	32	2	2	2	853	1	30469	1
14	1	18	11	2	2	1519	1	30469	1
15	1	17	12	1	1	1154	1	30469	1
16	1	28	9	2	2	1816	1	30469	1
17	2	33	13	3	3	1593	1	30469	1
18	2	24	3	2	2	1102	1	30469	1
19	1	7	13	1	1	2431	1	30469	1
20	2	10	16	1	1	1632	1	30469	1
21	2	8	7	2	2	1208	1	30469	1
22	1	25	7	3	3	1373	1	30469	1
23	2	29	2	2	2	1023	1	30469	1
24	1	36	16	3	3	1088	1	30469	1
25	1	15	14	3	3	1485	1	30469	1
26	2	9	4	1	1	1408	1	30469	1
27	2	3	1	2	2	1618	1	30469	1
28	2	13	17	2	2	1900	1	30469	1
29	1	31	5	1	1	1488	1	30469	1
30	2	2	6	3	3	1919	1	30469	1
31	1	21	15	1	1	1512	1	30469	1
32	2	16	18	2	2	1547	1	30469	1
33	2	35	15	3	3	2482	1	30469	1
34	1	5	4	2	2	1381	1	30469	1
35	2	4	14	2	2	1656	1	30469	1
36	1	26	8	3	3	2068	1	30469	1
1	1	19	5	1	1	4129	1	30476	1
2	1	1	15	3	3	2757	1	30476	1
3	2	27	17	2	2	2899	1	30476	1
4	1	9	16	1	1	2146	1	30476	1
5	1	25	13	3	3	2722	1	30476	1
6	2	33	6	3	3	4297	1	30476	1
7	1	3	2	2	2	1213	1	30476	1
8	2	17	15	2	2	1314	1	30476	1
9	1	32	7	3	3	4577	1	30476	1
10	1	31	17	3	3	7159	1	30476	1
11	2	20	8	3	3	3870	1	30476	1
12	1	30	4	3	3	2205	1	30476	1
13	2	15	18	1	1	1158	1	30476	1
14	1	10	10	1	1	1328	1	30476	1
15	2	8	3	2	2	1477	1	30476	1
16	2	23	7	2	2	1064	1	30476	1
17	2	36	1	3	3	3862	1	30476	1
18	2	11	14	2	2	3232	1	30476	1
19	1	13	14	1	1	1140	1	30476	1
20	2	18	11	2	2	1810	1	30476	1
21	2	26	12	2	2	825	1	30476	1
22	2	34	16	2	2	2694	1	30476	1
23	2	28	9	1	1	1584	1	30476	1
24	2	29	4	3	3	2014	1	30476	1
25	2	22	2	1	1	1275	1	30476	1
26	1	14	12	3	3	1409	1	30476	1
27	2	16	13	1	1	2494	1	30476	1
28	2	6	10	3	3	3589	1	30476	1
29	1	35	11	2	2	933	1	30476	1
30	1	12	8	3	3	4924	1	30476	1
31	1	4	9	3	2	5045	0	30476	1
32	1	5	1	1	1	2884	1	30476	1
33	1	24	3	2	2	725	1	30476	1
34	1	7	18	1	1	1098	1	30476	1
35	2	21	5	2	2	878	1	30476	1
36	1	2	6	1	1	2273	1	30476	1
1	1	28	16	3	3	2943	1	30478	1
2	2	32	5	2	2	1130	1	30478	1
3	2	26	12	2	2	1383	1	30478	1
4	2	5	13	2	2	3128	1	30478	1
5	1	13	2	3	3	1663	1	30478	1
6	2	14	18	2	2	1087	1	30478	1
7	1	12	13	2	2	1342	1	30478	1
8	2	22	16	3	3	1808	1	30478	1
9	1	34	5	2	2	769	1	30478	1
10	2	1	3	3	3	2092	1	30478	1
11	1	36	6	2	2	2465	1	30478	1
12	2	19	7	3	3	1240	1	30478	1
13	2	24	11	3	3	1418	1	30478	1
14	2	31	17	1	1	1602	1	30478	1
15	1	10	9	3	3	2514	1	30478	1
16	2	29	2	3	3	1535	1	30478	1
17	2	6	8	3	3	744	1	30478	1
18	1	35	15	2	2	2098	1	30478	1
19	1	8	3	2	2	842	1	30478	1
20	1	33	1	1	1	1673	1	30478	1
21	2	20	4	1	1	769	1	30478	1
22	1	27	4	3	3	1510	1	30478	1
23	1	15	10	1	1	1433	1	30478	1
24	1	30	18	1	1	1443	1	30478	1
25	1	7	14	2	2	944	1	30478	1
26	1	23	8	3	3	1101	1	30478	1
27	2	9	1	2	2	2048	1	30478	1
28	2	17	14	3	3	1395	1	30478	1
29	2	16	15	1	1	1585	1	30478	1
30	2	18	9	1	1	2851	1	30478	1
31	1	4	17	3	3	3127	1	30478	1
32	1	2	12	3	3	1143	1	30478	1
33	1	25	11	2	2	1623	1	30478	1
34	2	3	6	3	3	1432	1	30478	1
35	2	11	10	3	3	1906	1	30478	1
36	1	21	7	2	2	1330	1	30478	1
1	1	32	16	1	1	1018	1	30568	1
2	2	27	5	1	1	1905	1	30568	1
3	1	29	13	3	3	2657	1	30568	1
4	1	26	7	1	1	1378	1	30568	1
5	1	5	4	2	2	2165	1	30568	1
6	2	4	10	3	3	1302	1	30568	1
7	1	30	1	3	3	2619	1	30568	1
8	1	6	15	3	3	5904	1	30568	1
9	1	33	8	3	2	3362	0	30568	1
10	2	9	13	1	1	1287	1	30568	1
11	1	23	12	3	3	1179	1	30568	1
12	1	14	17	1	1	1249	1	30568	1
13	2	12	11	3	3	1402	1	30568	1
14	2	11	18	1	1	2572	1	30568	1
15	2	1	1	2	2	2460	1	30568	1
16	2	36	8	2	2	2543	1	30568	1
17	1	16	6	2	2	1558	1	30568	1
18	1	19	10	2	2	1692	1	30568	1
19	2	8	15	2	2	1486	1	30568	1
20	1	18	3	2	2	1563	1	30568	1
21	2	10	3	2	2	1328	1	30568	1
22	1	24	11	3	3	1453	1	30568	1
23	2	17	4	1	1	2354	1	30568	1
24	2	7	2	2	2	1455	1	30568	1
25	1	28	2	2	2	1418	1	30568	1
26	2	3	17	3	3	1401	1	30568	1
27	2	34	16	3	3	2189	1	30568	1
28	2	15	7	2	2	1491	1	30568	1
29	2	20	12	2	2	1452	1	30568	1
30	2	13	14	1	1	1799	1	30568	1
31	1	21	9	1	1	1418	1	30568	1
32	1	35	18	1	1	1293	1	30568	1
33	1	25	14	1	1	1484	1	30568	1
34	2	2	9	2	2	1210	1	30568	1
35	2	31	6	3	3	1365	1	30568	1
36	1	22	5	1	1	1366	1	30568	1
1	1	22	13	3	3	3363	1	30581	1
2	2	15	9	3	3	1790	1	30581	1
3	1	19	14	1	1	1977	1	30581	1
4	2	36	7	1	1	1606	1	30581	1
5	1	3	2	3	3	1232	1	30581	1
6	2	9	4	1	3	3423	0	30581	1
7	2	7	17	3	3	2518	1	30581	1
8	1	10	8	2	2	1992	1	30581	1
9	1	8	7	3	3	917	1	30581	1
10	1	34	9	3	3	1569	1	30581	1
11	2	29	13	1	1	2429	1	30581	1
12	2	18	2	3	3	1185	1	30581	1
13	2	17	6	1	1	1781	1	30581	1
14	2	24	11	2	2	1086	1	30581	1
15	1	27	5	1	1	1126	1	30581	1
16	1	28	15	3	3	2308	1	30581	1
17	2	32	1	1	2	2062	0	30581	1
18	1	26	6	2	2	2135	1	30581	1
19	2	20	12	3	3	3532	1	30581	1
20	1	16	12	3	3	1429	1	30581	1
21	2	30	14	3	3	2567	1	30581	1
22	1	33	18	2	2	982	1	30581	1
23	1	31	10	1	1	3529	1	30581	1
24	2	2	15	2	2	2012	1	30581	1
25	2	13	5	1	1	2043	1	30581	1
26	1	1	16	3	3	1086	1	30581	1
27	2	4	10	2	2	2569	1	30581	1
28	1	21	17	3	3	2341	1	30581	1
29	2	12	16	1	1	1817	1	30581	1
30	1	11	4	1	1	2869	1	30581	1
31	2	14	3	1	1	4006	1	30581	1
32	1	5	3	1	1	1727	1	30581	1
33	1	25	11	2	2	1007	1	30581	1
34	2	6	18	2	2	1183	1	30581	1
35	2	23	8	1	1	994	1	30581	1
36	1	35	1	3	3	1429	1	30581	1
1	1	28	15	1	1	1666	1	30584	1
2	1	21	3	3	3	1243	1	30584	1
3	1	33	10	1	1	1838	1	30584	1
4	2	11	10	3	3	1435	1	30584	1
5	1	19	8	1	1	1797	1	30584	1
6	1	18	2	1	1	916	1	30584	1
7	1	4	16	1	1	1421	1	30584	1
8	1	5	14	2	2	1268	1	30584	1
9	1	2	12	3	3	2349	1	30584	1
10	1	34	11	1	1	1192	1	30584	1
11	2	12	8	2	2	1116	1	30584	1
12	1	3	5	1	1	2452	1	30584	1
13	2	26	3	3	3	3265	1	30584	1
14	2	31	2	3	3	1922	1	30584	1
15	2	24	11	3	3	2019	1	30584	1
16	2	27	17	2	2	3053	1	30584	1
17	2	16	18	2	3	2188	0	30584	1
18	1	10	1	2	2	6777	1	30584	1
19	2	30	7	2	2	4553	1	30584	1
20	2	23	13	1	1	1781	1	30584	1
21	2	1	4	1	1	7347	1	30584	1
22	1	20	9	1	1	4746	1	30584	1
23	1	13	17	2	2	9757	1	30584	1
24	1	32	7	3	3	913	1	30584	1
25	2	25	14	2	2	1081	1	30584	1
26	1	29	6	1	3	4658	0	30584	1
27	1	22	18	2	2	864	1	30584	1
28	1	7	4	1	1	4528	1	30584	1
29	2	35	1	3	3	5467	1	30584	1
30	2	14	6	2	2	3862	1	30584	1
31	2	6	16	1	1	13255	1	30584	1
32	2	15	5	1	1	9412	1	30584	1
33	2	17	9	2	2	4709	1	30584	1
34	2	36	12	3	3	5052	1	30584	1
35	2	9	15	2	2	10679	1	30584	1
36	1	8	13	2	2	2374	1	30584	1
1	1	3	18	1	1	2872	1	30588	1
2	1	21	7	2	2	2032	1	30588	1
3	2	10	15	1	1	1718	1	30588	1
4	1	16	9	2	2	1926	1	30588	1
5	2	1	16	3	3	4318	1	30588	1
