onset	 pairType	 fsStimID_probe	 objStimID_cue	 cond	 duration	 answer	 resp	 RT	 isCorrect	subject	run
1.5	2	8	7	3	16.5	1	 NaN	 NaN	0	30069	3
19.5	1	1	30	2	16.5	0	 1	 12314	0	30069	3
40.5	2	18	28	4	16.5	0	 NaN	 NaN	0	30069	3
60.0	2	10	22	4	16.5	0	 NaN	 NaN	0	30069	3
79.5	1	2	25	1	16.5	1	 1	 10995	1	30069	3
97.5	2	14	21	4	16.5	0	 NaN	 NaN	0	30069	3
118.5	1	13	27	2	16.5	0	 NaN	 NaN	0	30069	3
139.5	2	2	23	3	16.5	1	 1	 11373	1	30069	3
157.5	2	12	1	4	16.5	0	 NaN	 NaN	0	30069	3
175.5	1	5	2	1	16.5	1	 1	 11156	1	30069	3
195.0	1	12	10	1	16.5	1	 1	 11171	1	30069	3
214.5	1	14	12	2	16.5	0	 NaN	 NaN	0	30069	3
1.5	1	8	25	2	16.5	0	2	11560	1	30074	1
21.0	1	2	11	2	16.5	0	2	11504	1	30074	1
42.0	1	4	27	1	16.5	1	1	11713	1	30074	1
61.5	2	12	33	3	16.5	1	1	11829	1	30074	1
79.5	2	2	24	3	16.5	1	1	11610	1	30074	1
97.5	2	5	30	3	16.5	1	1	11434	1	30074	1
115.5	1	14	1	2	16.5	0	2	11489	1	30074	1
135.0	2	10	4	4	16.5	0	2	11404	1	30074	1
156.0	1	12	21	2	16.5	0	2	11240	1	30074	1
175.5	1	17	17	1	16.5	1	1	11544	1	30074	1
193.5	1	13	34	1	16.5	1	1	11422	1	30074	1
214.5	2	9	10	3	16.5	1	1	11577	1	30074	1
1.5	1	11	15	1	16.5	1	1	11793	1	30074	2
19.5	1	1	18	2	16.5	0	2	11454	1	30074	2
39.0	1	18	8	2	16.5	0	2	11462	1	30074	2
58.5	1	3	20	1	16.5	1	1	11180	1	30074	2
79.5	2	1	35	3	16.5	1	1	11791	1	30074	2
99.0	1	5	3	1	16.5	1	1	11474	1	30074	2
117.0	2	13	22	4	16.5	0	2	11465	1	30074	2
136.5	2	6	2	3	16.5	1	2	11669	0	30074	2
157.5	2	15	26	3	16.5	1	1	11811	1	30074	2
175.5	1	16	6	1	16.5	1	1	11359	1	30074	2
193.5	2	16	28	4	16.5	0	2	11549	1	30074	2
214.5	1	15	19	1	16.5	1	2	12472	0	30074	2
1.5	1	6	16	2	16.5	0	2	11405	1	30074	3
21.0	2	8	5	3	16.5	1	1	11406	1	30074	3
39.0	2	14	23	4	16.5	0	2	11406	1	30074	3
60.0	2	3	32	4	16.5	0	2	11322	1	30074	3
78.0	1	9	13	2	16.5	0	2	11266	1	30074	3
96.0	2	18	29	4	16.5	0	2	11411	1	30074	3
114.0	2	4	12	3	16.5	1	1	11629	1	30074	3
135.0	1	7	9	1	16.5	1	1	11450	1	30074	3
156.0	2	11	36	4	16.5	0	2	11558	1	30074	3
175.5	2	7	31	4	16.5	0	2	11492	1	30074	3
195.0	1	10	14	2	16.5	0	2	11289	1	30074	3
216.0	2	17	7	4	16.5	0	2	11530	1	30074	3
1.5	2	10	29	3	16.5	1	1	12022	1	30085	1
21.0	1	9	17	1	16.5	1	1	11945	1	30085	1
40.5	2	3	11	3	16.5	1	2	11727	0	30085	1
61.5	1	8	14	1	16.5	1	1	11413	1	30085	1
79.5	1	16	21	2	16.5	0	2	11432	1	30085	1
99.0	1	6	12	2	16.5	0	2	11705	1	30085	1
118.5	2	9	15	3	16.5	1	1	11440	1	30085	1
139.5	2	8	26	4	16.5	0	1	10896	0	30085	1
160.5	2	4	35	4	16.5	0	2	12007	1	30085	1
181.5	2	15	7	4	16.5	0	1	11913	0	30085	1
199.5	2	16	25	4	16.5	0	1	11787	0	30085	1
217.5	2	18	22	4	16.5	0	2	11369	1	30085	1
1.5	1	7	34	1	16.5	1	1	11233	1	30085	2
19.5	2	12	13	4	16.5	0	1	11117	0	30085	2
39.0	1	12	32	2	16.5	0	2	11110	1	30085	2
57.0	2	2	10	3	16.5	1	2	11766	0	30085	2
78.0	2	6	3	3	16.5	1	1	12285	1	30085	2
99.0	1	15	28	2	16.5	0	2	11642	1	30085	2
118.5	1	14	18	1	16.5	1	2	11895	0	30085	2
139.5	1	17	1	1	16.5	1	2	11410	0	30085	2
157.5	1	11	2	2	16.5	0	2	11569	1	30085	2
177.0	2	13	30	3	16.5	1	1	11206	1	30085	2
196.5	1	2	9	2	16.5	0	2	11528	1	30085	2
217.5	2	11	27	4	16.5	0	2	11136	1	30085	2
1.5	2	14	19	4	16.5	0	 2	 11942	1	30085	3
19.5	1	13	16	2	16.5	0	 1	 12001	0	30085	3
37.5	1	4	31	2	16.5	0	 2	 11968	1	30085	3
58.5	1	18	8	1	16.5	1	 1	 11266	1	30085	3
79.5	2	7	4	3	16.5	1	 NaN	 NaN	0	30085	3
97.5	2	1	5	4	16.5	0	 2	 11247	1	30085	3
117.0	1	1	24	1	16.5	1	 1	 11623	1	30085	3
138.0	2	17	36	3	16.5	1	 1	 11696	1	30085	3
157.5	1	10	23	1	16.5	1	 1	 11511	1	30085	3
177.0	1	5	33	1	16.5	1	 NaN	 NaN	0	30085	3
195.0	1	3	6	2	16.5	0	 2	 11232	1	30085	3
214.5	2	5	20	3	16.5	1	 1	 11414	1	30085	3
1.5	2	11	13	4	16.5	0	2	11551	1	30088	1
19.5	1	13	34	2	16.5	0	2	11472	1	30088	1
39.0	2	15	15	4	16.5	0	2	11342	1	30088	1
58.5	1	1	7	2	16.5	0	1	12102	0	30088	1
79.5	2	12	30	4	16.5	0	2	12208	1	30088	1
100.5	1	10	2	2	16.5	0	1	12749	0	30088	1
118.5	1	6	3	1	16.5	1	1	11350	1	30088	1
138.0	1	7	4	2	16.5	0	1	11692	0	30088	1
159.0	2	16	11	3	16.5	1	1	11976	1	30088	1
177.0	1	15	28	1	16.5	1	1	11145	1	30088	1
198.0	2	1	8	3	16.5	1	1	12174	1	30088	1
217.5	2	17	33	3	16.5	1	1	11719	1	30088	1
1.5	2	5	22	3	16.5	1	1	11471	1	30088	2
21.0	2	9	27	3	16.5	1	1	11995	1	30088	2
39.0	1	8	23	2	16.5	0	1	12227	0	30088	2
58.5	2	7	17	4	16.5	0	2	12812	1	30088	2
76.5	2	10	31	4	16.5	0	1	11433	0	30088	2
96.0	1	2	36	1	16.5	1	1	11921	1	30088	2
117.0	1	3	35	2	16.5	0	1	11787	0	30088	2
138.0	2	8	1	4	16.5	0	1	11728	0	30088	2
156.0	2	18	16	3	16.5	1	1	11355	1	30088	2
177.0	1	9	21	2	16.5	0	1	11667	0	30088	2
195.0	2	14	19	3	16.5	1	1	11441	1	30088	2
216.0	2	2	25	3	16.5	1	1	11711	1	30088	2
1.5	1	11	26	1	16.5	1	1	11521	1	30088	3
21.0	2	6	5	4	16.5	0	1	12379	0	30088	3
42.0	1	5	6	1	16.5	1	2	11081	0	30088	3
60.0	1	14	14	1	16.5	1	1	11453	1	30088	3
78.0	2	13	24	3	16.5	1	1	11839	1	30088	3
99.0	2	4	10	4	16.5	0	2	11974	1	30088	3
118.5	2	3	9	4	16.5	0	2	11301	1	30088	3
138.0	1	18	18	2	16.5	0	1	13166	0	30088	3
157.5	1	4	29	1	16.5	1	1	12048	1	30088	3
178.5	1	16	20	1	16.5	1	1	11164	1	30088	3
199.5	1	17	12	2	16.5	0	2	11582	1	30088	3
217.5	1	12	32	1	16.5	1	1	12628	1	30088	3
1.5	2	16	27	4	16.5	0	2	11293	1	30090	1
22.5	1	2	26	1	16.5	1	1	10975	1	30090	1
42.0	2	2	30	4	16.5	0	2	11135	1	30090	1
61.5	1	16	12	1	16.5	1	1	11076	1	30090	1
82.5	2	14	19	3	16.5	1	1	11217	1	30090	1
100.5	2	4	16	3	16.5	1	1	10989	1	30090	1
118.5	1	17	31	2	16.5	0	2	11151	1	30090	1
138.0	2	10	22	4	16.5	0	2	11266	1	30090	1
159.0	2	15	33	3	16.5	1	1	11318	1	30090	1
178.5	2	18	3	4	16.5	0	2	11168	1	30090	1
196.5	1	11	25	1	16.5	1	1	11030	1	30090	1
217.5	2	11	2	3	16.5	1	1	11066	1	30090	1
1.5	2	8	14	3	16.5	1	1	11239	1	30090	2
21.0	1	15	23	1	16.5	1	1	11237	1	30090	2
42.0	2	9	18	4	16.5	0	2	11414	1	30090	2
63.0	1	7	7	1	16.5	1	1	11130	1	30090	2
81.0	2	7	6	4	16.5	0	2	11354	1	30090	2
100.5	1	3	28	2	16.5	0	2	11235	1	30090	2
121.5	2	12	15	4	16.5	0	2	11186	1	30090	2
142.5	1	12	1	1	16.5	1	1	10981	1	30090	2
162.0	1	10	36	2	16.5	0	2	11160	1	30090	2
180.0	1	13	20	2	16.5	0	2	11108	1	30090	2
198.0	1	6	21	2	16.5	0	2	11062	1	30090	2
216.0	1	8	8	1	16.5	1	1	11362	1	30090	2
1.5	2	17	9	4	16.5	0	2	11633	1	30090	3
19.5	1	5	29	1	16.5	1	1	11075	1	30090	3
39.0	2	6	24	3	16.5	1	1	11098	1	30090	3
57.0	1	14	10	2	16.5	0	2	11306	1	30090	3
75.0	1	9	11	1	16.5	1	1	11041	1	30090	3
96.0	1	1	32	2	16.5	0	2	11249	1	30090	3
115.5	1	18	35	2	16.5	0	2	11211	1	30090	3
133.5	2	13	34	4	16.5	0	2	11179	1	30090	3
153.0	2	3	4	3	16.5	1	1	11045	1	30090	3
172.5	1	4	5	2	16.5	0	2	11548	1	30090	3
193.5	2	1	13	3	16.5	1	1	11587	1	30090	3
214.5	2	5	17	3	16.5	1	1	10994	1	30090	3
1.5	2	12	23	3	16.5	1	1	11187	1	30091	1
21.0	1	7	36	1	16.5	1	1	11165	1	30091	1
39.0	2	4	29	3	16.5	1	1	11065	1	30091	1
58.5	1	17	31	2	16.5	0	2	11681	1	30091	1
78.0	2	1	33	4	16.5	0	2	11397	1	30091	1
96.0	1	14	13	1	16.5	1	1	11133	1	30091	1
114.0	1	9	25	1	16.5	1	1	11841	1	30091	1
135.0	1	8	6	1	16.5	1	1	11320	1	30091	1
156.0	2	6	28	4	16.5	0	2	11304	1	30091	1
174.0	1	6	21	2	16.5	0	2	11281	1	30091	1
193.5	1	15	4	2	16.5	0	2	11250	1	30091	1
214.5	2	7	14	3	16.5	1	1	11420	1	30091	1
1.5	1	2	11	1	16.5	1	1	10913	1	30091	2
19.5	1	1	22	1	16.5	1	1	11205	1	30091	2
40.5	1	4	10	1	16.5	1	1	11012	1	30091	2
60.0	2	16	1	4	16.5	0	2	11611	1	30091	2
79.5	1	5	18	2	16.5	0	2	11282	1	30091	2
97.5	2	10	17	3	16.5	1	1	11058	1	30091	2
115.5	2	2	2	3	16.5	1	1	11591	1	30091	2
135.0	1	13	16	1	16.5	1	1	11897	1	30091	2
156.0	2	18	8	3	16.5	1	1	11857	1	30091	2
174.0	1	18	9	2	16.5	0	2	11235	1	30091	2
195.0	2	9	30	4	16.5	0	2	11150	1	30091	2
214.5	1	3	35	1	16.5	1	1	11171	1	30091	2
1.5	2	17	24	4	16.5	0	 2	 11227	1	30091	3
19.5	2	5	12	3	16.5	1	 1	 12285	1	30091	3
40.5	2	11	32	4	16.5	0	 2	 11605	1	30091	3
61.5	1	16	7	2	16.5	0	 1	 12960	0	30091	3
81.0	1	10	15	2	16.5	0	 2	 11124	1	30091	3
99.0	2	8	26	4	16.5	0	 2	 11433	1	30091	3
120.0	2	15	3	3	16.5	1	 1	 11225	1	30091	3
139.5	2	14	19	3	16.5	1	 1	 11221	1	30091	3
160.5	1	12	34	2	16.5	0	 2	 11723	1	30091	3
180.0	2	3	27	4	16.5	0	 NaN	 NaN	0	30091	3
198.0	2	13	5	4	16.5	0	 1	 11296	0	30091	3
217.5	1	11	20	2	16.5	0	 2	 11373	1	30091	3
1.5	1	16	14	2	16.5	0	1	11490	0	30095	1
21.0	1	9	29	2	16.5	0	2	11762	1	30095	1
42.0	1	17	22	2	16.5	0	2	11930	1	30095	1
63.0	1	8	2	1	16.5	1	1	11220	1	30095	1
82.5	1	1	8	1	16.5	1	1	11301	1	30095	1
100.5	1	7	1	1	16.5	1	1	11288	1	30095	1
118.5	2	6	5	4	16.5	0	2	11580	1	30095	1
136.5	1	5	23	2	16.5	0	2	11388	1	30095	1
156.0	2	5	32	3	16.5	1	1	11242	1	30095	1
175.5	2	9	17	4	16.5	0	2	11422	1	30095	1
196.5	2	10	30	3	16.5	1	1	11400	1	30095	1
214.5	1	18	15	2	16.5	0	2	11259	1	30095	1
1.5	2	12	3	4	16.5	0	 2	 11461	1	30095	2
19.5	2	18	33	4	16.5	0	 2	 11617	1	30095	2
39.0	2	7	24	3	16.5	1	 1	 12151	1	30095	2
57.0	1	15	12	1	16.5	1	 1	 11405	1	30095	2
76.5	1	13	20	2	16.5	0	 2	 11435	1	30095	2
97.5	1	6	25	1	16.5	1	 1	 11591	1	30095	2
118.5	1	14	21	2	16.5	0	 1	 10760	0	30095	2
136.5	2	16	36	4	16.5	0	 2	 11560	1	30095	2
156.0	2	13	13	4	16.5	0	 2	 11263	1	30095	2
174.0	1	10	26	2	16.5	0	 2	 11361	1	30095	2
195.0	2	1	10	4	16.5	0	 NaN	 NaN	0	30095	2
216.0	2	4	9	3	16.5	1	 1	 11116	1	30095	2
1.5	1	3	31	1	16.5	1	1	11948	1	30095	3
22.5	2	8	11	3	16.5	1	1	11411	1	30095	3
40.5	2	17	16	3	16.5	1	1	12074	1	30095	3
60.0	2	14	18	3	16.5	1	1	11324	1	30095	3
79.5	2	11	4	3	16.5	1	1	11309	1	30095	3
100.5	1	11	34	1	16.5	1	1	12781	1	30095	3
121.5	1	12	28	2	16.5	0	2	11235	1	30095	3
139.5	2	15	19	3	16.5	1	1	11858	1	30095	3
160.5	2	3	27	4	16.5	0	2	11441	1	30095	3
178.5	1	2	35	1	16.5	1	1	11481	1	30095	3
198.0	2	2	7	4	16.5	0	2	11402	1	30095	3
216.0	1	4	6	1	16.5	1	1	12034	1	30095	3
1.5	2	8	30	3	16.5	1	1	10833	1	30096	1
22.5	1	7	23	2	16.5	0	2	11020	1	30096	1
42.0	1	9	36	1	16.5	1	1	11234	1	30096	1
63.0	1	17	9	2	16.5	0	2	11013	1	30096	1
81.0	1	11	32	2	16.5	0	2	11102	1	30096	1
100.5	2	7	26	3	16.5	1	1	11197	1	30096	1
120.0	1	1	29	1	16.5	1	1	11835	1	30096	1
138.0	1	18	3	1	16.5	1	1	11080	1	30096	1
156.0	1	3	20	2	16.5	0	2	11613	1	30096	1
177.0	2	12	18	4	16.5	0	2	11922	1	30096	1
196.5	1	16	35	2	16.5	0	2	11211	1	30096	1
214.5	1	2	2	1	16.5	1	1	11127	1	30096	1
1.5	2	6	12	4	16.5	0	2	11152	1	30096	2
19.5	2	17	22	4	16.5	0	2	11280	1	30096	2
40.5	2	5	24	4	16.5	0	2	11192	1	30096	2
61.5	2	11	33	3	16.5	1	1	10956	1	30096	2
82.5	2	2	6	3	16.5	1	1	11281	1	30096	2
100.5	1	13	34	1	16.5	1	1	11494	1	30096	2
121.5	1	6	7	1	16.5	1	1	11050	1	30096	2
141.0	1	10	17	1	16.5	1	1	11184	1	30096	2
160.5	1	5	28	2	16.5	0	2	11258	1	30096	2
180.0	1	8	4	2	16.5	0	2	11371	1	30096	2
198.0	2	9	1	4	16.5	0	2	11369	1	30096	2
216.0	1	15	13	1	16.5	1	1	11339	1	30096	2
1.5	2	4	25	4	16.5	0	 2	 11243	1	30096	3
22.5	2	15	14	4	16.5	0	 2	 11486	1	30096	3
40.5	2	10	16	3	16.5	1	 1	 11586	1	30096	3
58.5	1	4	5	2	16.5	0	 2	 11113	1	30096	3
78.0	2	3	11	3	16.5	1	 1	 11295	1	30096	3
99.0	2	1	8	4	16.5	0	 2	 11678	1	30096	3
120.0	1	14	10	2	16.5	0	 2	 11363	1	30096	3
138.0	2	18	27	3	16.5	1	 1	 11395	1	30096	3
156.0	2	13	21	3	16.5	1	 1	 11203	1	30096	3
175.5	2	14	19	3	16.5	1	 1	 11659	1	30096	3
195.0	1	12	31	1	16.5	1	 1	 11590	1	30096	3
214.5	2	16	15	4	16.5	0	 NaN	 NaN	0	30096	3
1.5	1	14	27	1	16.5	1	1	12653	1	30105	1
22.5	2	2	9	4	16.5	0	2	11537	1	30105	1
43.5	1	1	21	2	16.5	0	2	12536	1	30105	1
61.5	1	7	4	1	16.5	1	1	11293	1	30105	1
79.5	2	14	26	4	16.5	0	2	12120	1	30105	1
100.5	2	3	32	4	16.5	0	2	11888	1	30105	1
120.0	2	11	35	3	16.5	1	1	11251	1	30105	1
138.0	2	15	10	3	16.5	1	1	11760	1	30105	1
157.5	2	16	24	4	16.5	0	1	12294	0	30105	1
178.5	2	17	12	3	16.5	1	1	11395	1	30105	1
198.0	2	13	8	3	16.5	1	1	11724	1	30105	1
216.0	1	6	33	1	16.5	1	1	12018	1	30105	1
1.5	1	16	5	2	16.5	0	1	11111	0	30105	2
22.5	1	10	18	2	16.5	0	1	11763	0	30105	2
40.5	2	18	7	4	16.5	0	2	11772	1	30105	2
58.5	1	15	31	1	16.5	1	1	11233	1	30105	2
78.0	2	4	34	3	16.5	1	1	11707	1	30105	2
99.0	1	3	36	2	16.5	0	2	11220	1	30105	2
117.0	2	6	22	4	16.5	0	2	11912	1	30105	2
138.0	1	13	15	2	16.5	0	2	11569	1	30105	2
157.5	2	10	30	4	16.5	0	1	12591	0	30105	2
177.0	1	2	28	1	16.5	1	2	11818	0	30105	2
196.5	2	9	20	3	16.5	1	1	11615	1	30105	2
214.5	1	5	11	1	16.5	1	2	11231	0	30105	2
1.5	1	11	23	1	16.5	1	1	12605	1	30105	3
21.0	1	12	13	2	16.5	0	2	11249	1	30105	3
42.0	2	7	1	4	16.5	0	2	12141	1	30105	3
61.5	1	9	19	2	16.5	0	1	12290	0	30105	3
81.0	1	17	6	2	16.5	0	2	11354	1	30105	3
99.0	2	5	14	3	16.5	1	1	11706	1	30105	3
120.0	1	8	2	1	16.5	1	1	11485	1	30105	3
138.0	2	8	3	3	16.5	1	1	11927	1	30105	3
159.0	1	18	29	2	16.5	0	2	11324	1	30105	3
177.0	1	4	16	1	16.5	1	1	11825	1	30105	3
195.0	2	1	25	4	16.5	0	1	12343	0	30105	3
216.0	2	12	17	3	16.5	1	1	11258	1	30105	3
1.5	2	1	34	3	16.5	1	2	11433	0	30116	1
22.5	1	14	35	2	16.5	0	2	12217	1	30116	1
43.5	1	18	18	1	16.5	1	1	11169	1	30116	1
61.5	2	18	7	3	16.5	1	1	11239	1	30116	1
82.5	2	3	8	4	16.5	0	2	11232	1	30116	1
102.0	1	7	22	1	16.5	1	1	11011	1	30116	1
120.0	2	15	36	4	16.5	0	2	11075	1	30116	1
138.0	1	11	10	2	16.5	0	2	11278	1	30116	1
159.0	2	5	2	4	16.5	0	2	11328	1	30116	1
178.5	2	8	24	3	16.5	1	1	11384	1	30116	1
198.0	2	14	13	4	16.5	0	2	11583	1	30116	1
217.5	1	4	17	1	16.5	1	1	11170	1	30116	1
1.5	2	13	14	3	16.5	1	1	11787	1	30116	2
22.5	1	12	28	2	16.5	0	2	11057	1	30116	2
43.5	2	17	32	3	16.5	1	1	11404	1	30116	2
61.5	2	9	33	3	16.5	1	1	11715	1	30116	2
79.5	1	10	31	2	16.5	0	2	11190	1	30116	2
99.0	2	2	26	4	16.5	0	2	11312	1	30116	2
117.0	1	15	20	1	16.5	1	1	12103	1	30116	2
136.5	2	10	27	3	16.5	1	1	11968	1	30116	2
156.0	1	6	9	1	16.5	1	1	11134	1	30116	2
175.5	2	6	1	4	16.5	0	2	11436	1	30116	2
193.5	1	2	6	2	16.5	0	2	11133	1	30116	2
214.5	2	16	23	4	16.5	0	2	11262	1	30116	2
1.5	1	1	19	1	16.5	1	1	11193	1	30116	3
21.0	2	11	12	4	16.5	0	2	11336	1	30116	3
40.5	2	7	4	3	16.5	1	1	11301	1	30116	3
61.5	1	17	29	2	16.5	0	2	11228	1	30116	3
79.5	1	3	30	1	16.5	1	1	11428	1	30116	3
100.5	1	13	5	1	16.5	1	1	10917	1	30116	3
118.5	1	9	25	2	16.5	0	2	11077	1	30116	3
139.5	2	12	11	3	16.5	1	1	10963	1	30116	3
160.5	1	5	15	2	16.5	0	2	11209	1	30116	3
178.5	1	8	16	1	16.5	1	1	11325	1	30116	3
198.0	2	4	21	4	16.5	0	2	11063	1	30116	3
216.0	1	16	3	2	16.5	0	2	11309	1	30116	3
1.5	1	6	6	2	16.5	0	 NaN	 NaN	0	30118	1
22.5	2	4	16	3	16.5	1	 1	 10935	1	30118	1
43.5	2	1	11	3	16.5	1	 1	 11449	1	30118	1
63.0	1	7	33	2	16.5	0	 2	 11166	1	30118	1
81.0	1	13	15	1	16.5	1	 1	 11215	1	30118	1
99.0	1	8	26	1	16.5	1	 1	 11122	1	30118	1
120.0	1	5	22	1	16.5	1	 1	 12143	1	30118	1
141.0	1	2	9	1	16.5	1	 1	 11259	1	30118	1
159.0	1	18	7	2	16.5	0	 2	 12308	1	30118	1
178.5	1	4	2	1	16.5	1	 2	 12766	0	30118	1
198.0	1	9	24	2	16.5	0	 1	 12194	0	30118	1
217.5	1	1	32	1	16.5	1	 1	 12736	1	30118	1
1.5	1	17	29	2	16.5	0	 2	 11882	1	30118	2
21.0	1	12	17	1	16.5	1	 1	 12147	1	30118	2
42.0	2	6	20	3	16.5	1	 NaN	 NaN	0	30118	2
60.0	2	17	14	4	16.5	0	 NaN	 NaN	0	30118	2
81.0	2	8	13	4	16.5	0	 NaN	 NaN	0	30118	2
99.0	2	5	25	3	16.5	1	 NaN	 NaN	0	30118	2
120.0	1	16	12	1	16.5	1	 NaN	 NaN	0	30118	2
139.5	1	11	35	2	16.5	0	 NaN	 NaN	0	30118	2
157.5	2	7	36	3	16.5	1	 NaN	 NaN	0	30118	2
177.0	2	13	34	4	16.5	0	 NaN	 NaN	0	30118	2
195.0	1	3	31	2	16.5	0	 NaN	 NaN	0	30118	2
214.5	2	3	23	3	16.5	1	 NaN	 NaN	0	30118	2
1.5	1	15	5	2	16.5	0	 1	 11811	0	30118	3
21.0	1	14	18	1	16.5	1	 NaN	 NaN	0	30118	3
39.0	2	11	3	4	16.5	0	 NaN	 NaN	0	30118	3
57.0	2	15	28	3	16.5	1	 NaN	 NaN	0	30118	3
78.0	2	2	30	4	16.5	0	 NaN	 NaN	0	30118	3
96.0	2	12	10	4	16.5	0	 NaN	 NaN	0	30118	3
115.5	2	16	19	4	16.5	0	 NaN	 NaN	0	30118	3
135.0	2	18	8	3	16.5	1	 NaN	 NaN	0	30118	3
156.0	1	10	21	2	16.5	0	 NaN	 NaN	0	30118	3
177.0	2	14	1	3	16.5	1	 NaN	 NaN	0	30118	3
195.0	2	9	27	4	16.5	0	 NaN	 NaN	0	30118	3
216.0	2	10	4	4	16.5	0	 NaN	 NaN	0	30118	3
1.5	1	13	9	2	16.5	0	2	11449	1	30119	1
19.5	2	10	26	3	16.5	1	1	11196	1	30119	1
37.5	1	8	31	1	16.5	1	1	11676	1	30119	1
57.0	2	12	34	3	16.5	1	1	11127	1	30119	1
76.5	2	1	14	4	16.5	0	2	11482	1	30119	1
96.0	1	10	8	2	16.5	0	2	11645	1	30119	1
117.0	1	3	11	1	16.5	1	1	11139	1	30119	1
138.0	2	11	5	4	16.5	0	2	11247	1	30119	1
156.0	1	6	4	1	16.5	1	1	12057	1	30119	1
174.0	2	7	28	4	16.5	0	2	11467	1	30119	1
195.0	2	16	3	3	16.5	1	1	11100	1	30119	1
214.5	2	9	15	3	16.5	1	1	12040	1	30119	1
1.5	1	16	33	2	16.5	0	2	11249	1	30119	2
21.0	1	11	17	2	16.5	0	1	12661	0	30119	2
42.0	1	2	30	1	16.5	1	1	11218	1	30119	2
60.0	2	4	36	3	16.5	1	1	11187	1	30119	2
78.0	2	5	20	3	16.5	1	1	11140	1	30119	2
99.0	1	9	29	1	16.5	1	1	11701	1	30119	2
118.5	2	17	6	3	16.5	1	1	11226	1	30119	2
136.5	2	13	13	4	16.5	0	2	12109	1	30119	2
156.0	1	1	10	2	16.5	0	1	11552	0	30119	2
175.5	1	12	7	1	16.5	1	1	11059	1	30119	2
193.5	1	4	35	2	16.5	0	2	13404	1	30119	2
214.5	1	7	27	2	16.5	0	2	11487	1	30119	2
1.5	2	6	16	4	16.5	0	2	11328	1	30119	3
21.0	2	8	25	3	16.5	1	1	11569	1	30119	3
42.0	2	18	1	4	16.5	0	2	11303	1	30119	3
61.5	1	17	22	1	16.5	1	1	11010	1	30119	3
81.0	2	3	32	4	16.5	0	2	11865	1	30119	3
100.5	1	18	21	2	16.5	0	2	11376	1	30119	3
118.5	1	5	2	2	16.5	0	1	11955	0	30119	3
136.5	1	15	23	1	16.5	1	1	11394	1	30119	3
157.5	2	15	19	4	16.5	0	2	11460	1	30119	3
175.5	2	2	24	4	16.5	0	2	11288	1	30119	3
196.5	1	14	18	1	16.5	1	1	11111	1	30119	3
217.5	2	14	12	3	16.5	1	1	10894	1	30119	3
1.5	1	2	10	1	16.5	1	1	11024	1	30128	1
22.5	2	11	18	3	16.5	1	1	11193	1	30128	1
40.5	2	1	13	4	16.5	0	2	11296	1	30128	1
61.5	1	9	4	2	16.5	0	2	11329	1	30128	1
82.5	2	9	34	4	16.5	0	2	11631	1	30128	1
100.5	2	8	14	3	16.5	1	1	10878	1	30128	1
120.0	2	16	17	4	16.5	0	2	11415	1	30128	1
138.0	2	17	30	3	16.5	1	1	11169	1	30128	1
157.5	2	6	3	4	16.5	0	2	11272	1	30128	1
177.0	1	14	7	2	16.5	0	2	11786	1	30128	1
195.0	1	11	12	1	16.5	1	1	11961	1	30128	1
216.0	1	1	32	2	16.5	0	2	12648	1	30128	1
1.5	2	5	21	4	16.5	0	2	11218	1	30128	2
22.5	1	15	36	1	16.5	1	1	11348	1	30128	2
42.0	2	14	27	4	16.5	0	2	11198	1	30128	2
63.0	1	7	1	1	16.5	1	1	12041	1	30128	2
81.0	1	6	11	1	16.5	1	1	11719	1	30128	2
100.5	2	2	22	4	16.5	0	2	11430	1	30128	2
120.0	2	13	20	4	16.5	0	2	11370	1	30128	2
138.0	1	17	8	2	16.5	0	2	11336	1	30128	2
159.0	2	3	26	3	16.5	1	1	11799	1	30128	2
178.5	2	7	19	3	16.5	1	1	12029	1	30128	2
199.5	1	18	31	1	16.5	1	1	11047	1	30128	2
217.5	1	13	25	2	16.5	0	2	11268	1	30128	2
1.5	1	4	9	2	16.5	0	2	11342	1	30128	3
19.5	1	3	2	1	16.5	1	1	11566	1	30128	3
40.5	1	10	5	1	16.5	1	1	11204	1	30128	3
61.5	1	16	6	2	16.5	0	2	11082	1	30128	3
81.0	1	8	33	2	16.5	0	2	12141	1	30128	3
100.5	1	12	23	2	16.5	0	2	11233	1	30128	3
118.5	2	18	16	3	16.5	1	1	11265	1	30128	3
139.5	2	15	29	3	16.5	1	1	11941	1	30128	3
160.5	1	5	35	1	16.5	1	1	10915	1	30128	3
180.0	2	10	28	4	16.5	0	2	11523	1	30128	3
198.0	2	12	24	3	16.5	1	1	11626	1	30128	3
216.0	2	4	15	3	16.5	1	1	11567	1	30128	3
1.5	1	10	11	1	16.5	1	1	11011	1	30181	1
21.0	2	5	29	4	16.5	0	2	11128	1	30181	1
39.0	1	12	30	2	16.5	0	2	11126	1	30181	1
58.5	1	6	6	1	16.5	1	1	11072	1	30181	1
79.5	2	18	3	3	16.5	1	1	11093	1	30181	1
99.0	1	15	22	1	16.5	1	1	12055	1	30181	1
117.0	1	5	8	1	16.5	1	1	11036	1	30181	1
138.0	1	4	16	1	16.5	1	1	11681	1	30181	1
157.5	2	15	10	3	16.5	1	1	11166	1	30181	1
178.5	1	11	18	2	16.5	0	2	11251	1	30181	1
